"","vcd_no2","value","location","month","mid_lat_sc","mid_lon_sc"
"29",-0.301030412054399,68.1921052631579,"Delhi","01",-0.634876369857304,0.856528381028873
"30",-1.34534436480885,44.5647058823529,"Delhi","01",-0.62297758966475,0.853931212417717
"31",-1.34534436480885,88.425641025641,"Delhi","01",-0.62297758966475,0.854796935288102
"32",-1.34534436480885,35.8629090909091,"Delhi","01",-0.62297758966475,0.855229796723295
"33",-1.34534436480885,58.4327272727273,"Delhi","01",-0.62297758966475,0.855662658158488
"34",-1.34534436480885,45.4913793103448,"Delhi","01",-0.611083291481578,0.853931212417717
"35",-1.34534436480885,45.4134328358209,"Delhi","01",-0.611083291481578,0.854364073852909
"36",-1.34534436480885,101.054166666667,"Delhi","01",-0.599193479236563,0.854796935288102
"37",-1.34534436480885,38.4727272727273,"Delhi","01",-0.58730815684852,0.854364073852909
"38",-0.199967771465259,17.8713183835103,"Los Angeles","01",0.869290631673012,-1.01939217399886
"39",-0.199967771465259,44.2850989700653,"Los Angeles","01",0.914414634348199,-1.02501937265636
"40",-0.199967771465259,39.3890457652057,"Los Angeles","01",0.914414634348199,-1.02545223409156
"41",-0.199967771465259,43.7849892807648,"Los Angeles","01",0.914414634348199,-1.02804940270271
"42",-0.199967771465259,23.8484533494812,"Los Angeles","01",0.925683348797465,-1.01160066816539
"43",-0.199967771465259,65.2581555263057,"Los Angeles","01",0.925683348797465,-1.02761654126752
"44",-0.161788551687139,41.8871485873225,"Los Angeles","01",0.936947143481475,-1.02804940270271
"45",-0.199967771465259,18.5313497163581,"Los Angeles","01",0.948206015778115,-1.01506355964693
"46",-0.199967771465259,33.4506870641641,"Los Angeles","01",0.948206015778115,-1.02545223409156
"47",-0.199967771465259,34.3313531680789,"Los Angeles","01",0.95945996307475,-1.03021370987867
"48",-0.199967771465259,33.7112801315094,"Los Angeles","01",0.970708982768233,-1.02025789686924
"49",-0.199967771465259,31.1742406129012,"Los Angeles","01",0.970708982768233,-1.02112361973963
"50",-0.192997934183249,45.4484603801995,"Los Angeles","01",0.970708982768233,-1.02631795696194
"51",-0.23140948187077,59.3996729282583,"Los Angeles","01",0.981953072264877,-1.02198934261001
"52",-0.199967771465259,30.5069750945642,"Los Angeles","01",0.981953072264877,-1.03021370987867
"53",-0.199967771465259,51.4203981633714,"Los Angeles","01",0.993192228980459,-1.02112361973963
"54",-0.199967771465259,42.3814547589671,"Los Angeles","01",0.993192228980459,-1.02328792691559
"55",-0.199967771465259,43.0776863020103,"Los Angeles","01",0.993192228980459,-1.02804940270271
"56",-0.199967771465259,31.5341611423689,"Los Angeles","01",1.00442645034022,-1.01895931256366
"57",-0.199967771465259,34.0449367309323,"Los Angeles","01",1.00442645034022,-1.02112361973963
"58",-0.199967771465259,33.5162996404693,"Los Angeles","01",1.00442645034022,-1.02242220404521
"59",-0.199967771465259,16.5771046768318,"Los Angeles","01",1.01565573377886,-1.02458651122117
"60",-0.199967771465259,26.2012172496352,"Los Angeles","01",1.01565573377886,-1.02501937265636
"61",-0.231409481870769,36.5438361526345,"Los Angeles","01",1.01565573377886,-1.02718367983233
"62",-0.199967771465259,29.0012574047427,"Los Angeles","01",1.0268800767405,-1.03107943274906
"63",-0.199967771465259,17.5309996754705,"Los Angeles","01",1.08292759559914,-1.03107943274906
"64",-0.151842704518053,34.4934143653509,"Taipei","02",-1.74834843818857,1.28226362726975
"65",-0.151842704518053,38.2557867096364,"Taipei","02",-1.7360553989485,1.28226362726975
"66",-0.151842704518053,30.9941869011563,"Taipei","02",-1.7360553989485,1.28269648870494
"67",-0.151842704518053,33.2338873051467,"Taipei","02",-1.7360553989485,1.28312935014013
"68",-0.151842704518053,56.1578219063213,"Taipei","02",-1.72376643764342,1.28226362726975
"69",-0.151842704518053,41.7294284425316,"Taipei","02",-1.72376643764342,1.28269648870494
"70",-0.151842704518053,24.2252247635078,"Taipei","02",-1.71148155911577,1.28226362726975
"71",0.0470742388637623,30.7211550285463,"Delhi","02",-0.694437362756962,0.854364073852909
"72",0.0470742388637623,51.4812204972003,"Delhi","02",-0.694437362756962,0.85609551959368
"73",0.0470742388637623,59.8553494454907,"Delhi","02",-0.682516231797503,0.855229796723295
"74",0.0470742388637623,52.9236860670194,"Delhi","02",-0.682516231797503,0.85609551959368
"75",0.0470742388637623,61.0649897273585,"Delhi","02",-0.670599563054233,0.852632628112139
"76",0.0470742388637623,44.7500942460318,"Delhi","02",-0.670599563054233,0.853931212417717
"77",0.0470742388637623,70.2228542607254,"Delhi","02",-0.670599563054233,0.854364073852909
"78",0.0470742388637623,90.9495606903437,"Delhi","02",-0.670599563054233,0.855229796723295
"79",0.0470742388637623,84.5732420332566,"Delhi","02",-0.670599563054233,0.855662658158488
"80",0.0470742388637623,16.2458132081661,"Delhi","02",-0.670599563054233,0.85609551959368
"81",0.0470742388637623,36.2959279788839,"Delhi","02",-0.658687360505706,0.853498350982524
"82",0.0470742388637623,62.514806449678,"Delhi","02",-0.658687360505706,0.855662658158488
"83",0.0470742388637623,61.6283939832047,"Delhi","02",-0.646779628120517,0.854796935288102
"84",0.0470742388637623,70.0287533553663,"Delhi","02",-0.646779628120517,0.855229796723295
"85",0.0470742388637623,25.683382166413,"Delhi","02",-0.646779628120517,0.855662658158488
"86",0.0470742388637623,69.2247431939681,"Delhi","02",-0.646779628120517,0.85609551959368
"87",0.0470742388637623,72.2479188283183,"Delhi","02",-0.634876369857304,0.852632628112139
"88",0.0470742388637623,78.4937574373876,"Delhi","02",-0.634876369857304,0.853931212417717
"89",0.0470742388637623,112.187019580064,"Delhi","02",-0.634876369857304,0.854364073852909
"90",0.0470742388637623,114.565274811734,"Delhi","02",-0.634876369857304,0.854796935288102
"91",0.0470742388637623,84.4737166085947,"Delhi","02",-0.634876369857304,0.855229796723295
"92",0.0470742388637623,59.7687911954508,"Delhi","02",-0.634876369857304,0.85609551959368
"93",0.0470742388637623,53.8586201920685,"Delhi","02",-0.634876369857304,0.856528381028873
"94",0.0470742388637623,75.856986611849,"Delhi","02",-0.62297758966475,0.853931212417717
"95",0.0470742388637623,80.2638188608777,"Delhi","02",-0.62297758966475,0.854796935288102
"96",0.0470742388637623,10.1034253246753,"Delhi","02",-0.62297758966475,0.855229796723295
"97",0.0470742388637623,73.0803619023821,"Delhi","02",-0.62297758966475,0.855662658158488
"98",0.0470742388637623,76.9166608614885,"Delhi","02",-0.611083291481578,0.853931212417717
"99",0.0470742388637623,81.0305059007289,"Delhi","02",-0.611083291481578,0.854364073852909
"100",0.0470742388637623,94.8236723466581,"Delhi","02",-0.599193479236563,0.854796935288102
"101",0.0470742388637623,90.4645245870216,"Delhi","02",-0.58730815684852,0.854364073852909
"102",-0.151842704518051,13.5836060440957,"Los Angeles","02",0.869290631673012,-1.01939217399886
"103",-0.151842704518051,39.4820777573875,"Los Angeles","02",0.914414634348199,-1.02501937265636
"104",-0.175712737723867,32.5354589712987,"Los Angeles","02",0.914414634348199,-1.02545223409156
"105",-0.151842704518051,32.5582644023597,"Los Angeles","02",0.914414634348199,-1.02804940270271
"106",-0.151842704518051,17.9788577793297,"Los Angeles","02",0.925683348797465,-1.01160066816539
"107",-0.151842704518051,48.4156541374451,"Los Angeles","02",0.925683348797465,-1.02761654126752
"108",-0.151842704518051,29.7479205654594,"Los Angeles","02",0.936947143481475,-1.02804940270271
"109",-0.151842704518051,16.2115461278714,"Los Angeles","02",0.948206015778115,-1.01506355964693
"110",-0.151842704518051,28.7035779673842,"Los Angeles","02",0.948206015778115,-1.02545223409156
"111",-0.151842704518051,22.318057397399,"Los Angeles","02",0.95945996307475,-1.03021370987867
"112",-0.151842704518051,28.0768065056062,"Los Angeles","02",0.970708982768233,-1.02025789686924
"113",-0.151842704518051,26.5152599083112,"Los Angeles","02",0.970708982768233,-1.02112361973963
"114",-0.151842704518051,36.2740878035008,"Los Angeles","02",0.970708982768233,-1.02631795696194
"115",-0.151842704518051,58.1751652684789,"Los Angeles","02",0.981953072264877,-1.02198934261001
"116",-0.151842704518051,21.6999923166895,"Los Angeles","02",0.981953072264877,-1.03021370987867
"117",-0.151842704518051,53.3890047504256,"Los Angeles","02",0.993192228980459,-1.02112361973963
"118",-0.151842704518051,38.4336838415208,"Los Angeles","02",0.993192228980459,-1.02328792691559
"119",-0.151842704518051,32.5797954130928,"Los Angeles","02",0.993192228980459,-1.02804940270271
"120",-0.151842704518051,25.3013707504221,"Los Angeles","02",1.00442645034022,-1.01895931256366
"121",-0.151842704518051,33.3102929281136,"Los Angeles","02",1.00442645034022,-1.02112361973963
"122",-0.175712737723868,27.0177247518005,"Los Angeles","02",1.00442645034022,-1.02242220404521
"123",-0.151842704518051,11.5961247029323,"Los Angeles","02",1.01565573377886,-1.02458651122117
"124",-0.151842704518051,19.9544813362104,"Los Angeles","02",1.01565573377886,-1.02501937265636
"125",-0.151842704518051,26.3268498225377,"Los Angeles","02",1.01565573377886,-1.02718367983233
"126",-0.151842704518051,22.2607542819499,"Los Angeles","02",1.0268800767405,-1.03107943274906
"127",-0.151842704518051,14.3252627556223,"Los Angeles","02",1.08292759559914,-1.03107943274906
"128",-0.132592677739168,41.4678647758729,"Taipei","03",-1.74834843818857,1.28226362726975
"129",-0.132592677739168,44.2280543560227,"Taipei","03",-1.7360553989485,1.28226362726975
"130",-0.132592677739168,36.589346817605,"Taipei","03",-1.7360553989485,1.28269648870494
"131",-0.132592677739168,38.7639406191751,"Taipei","03",-1.7360553989485,1.28312935014013
"132",-0.132592677739168,69.4561900355839,"Taipei","03",-1.72376643764342,1.28226362726975
"133",-0.132592677739168,49.897708133428,"Taipei","03",-1.72376643764342,1.28269648870494
"134",-0.132592677739168,23.3712782030622,"Taipei","03",-1.71148155911577,1.28226362726975
"135",-0.199967771465261,10.8741325999395,"Los Angeles","03",0.869290631673012,-1.01939217399886
"136",-0.199967771465261,34.4416249641512,"Los Angeles","03",0.914414634348199,-1.02501937265636
"137",-0.199967771465261,23.3648330930315,"Los Angeles","03",0.914414634348199,-1.02545223409156
"138",-0.199967771465261,32.2976419908777,"Los Angeles","03",0.914414634348199,-1.02804940270271
"139",-0.199967771465261,10.8821107881293,"Los Angeles","03",0.925683348797465,-1.01160066816539
"140",-0.161788551687141,41.718348033845,"Los Angeles","03",0.925683348797465,-1.02761654126752
"141",-0.199967771465261,27.4810147692058,"Los Angeles","03",0.936947143481475,-1.02804940270271
"142",-0.199967771465261,12.4381168849026,"Los Angeles","03",0.948206015778115,-1.01506355964693
"143",-0.199967771465261,21.2674557772618,"Los Angeles","03",0.948206015778115,-1.02545223409156
"144",-0.231409481870771,16.5231014727718,"Los Angeles","03",0.95945996307475,-1.03021370987867
"145",-0.199967771465261,21.5206439576602,"Los Angeles","03",0.970708982768233,-1.02025789686924
"146",-0.199967771465261,18.7455402029059,"Los Angeles","03",0.970708982768233,-1.02112361973963
"147",-0.199967771465261,32.005466290422,"Los Angeles","03",0.970708982768233,-1.02631795696194
"148",-0.199967771465261,48.0726356552906,"Los Angeles","03",0.981953072264877,-1.02198934261001
"149",-0.199967771465261,16.8492785030286,"Los Angeles","03",0.981953072264877,-1.03021370987867
"150",-0.199967771465261,44.6135092973338,"Los Angeles","03",0.993192228980459,-1.02112361973963
"151",-0.199967771465261,32.4601631247594,"Los Angeles","03",0.993192228980459,-1.02328792691559
"152",-0.199967771465261,31.9515783646452,"Los Angeles","03",0.993192228980459,-1.02804940270271
"153",-0.199967771465261,20.9742313821444,"Los Angeles","03",1.00442645034022,-1.01895931256366
"154",-0.199967771465261,24.7994016707197,"Los Angeles","03",1.00442645034022,-1.02112361973963
"155",-0.199967771465261,22.5353194092801,"Los Angeles","03",1.00442645034022,-1.02242220404521
"156",-0.199967771465261,12.2607520659588,"Los Angeles","03",1.01565573377886,-1.02458651122117
"157",-0.199967771465261,20.5841743034075,"Los Angeles","03",1.01565573377886,-1.02501937265636
"158",-0.199967771465261,22.0884125136476,"Los Angeles","03",1.01565573377886,-1.02718367983233
"159",-0.199967771465261,16.3720679585702,"Los Angeles","03",1.0268800767405,-1.03107943274906
"160",-0.199967771465261,12.8215956669718,"Los Angeles","03",1.08292759559914,-1.03107943274906
"161",0.186316099231007,45.9704806361385,"Taipei","04",-1.74834843818857,1.28226362726975
"162",0.186316099231007,42.4120394014681,"Taipei","04",-1.7360553989485,1.28226362726975
"163",0.186316099231007,37.5352358722778,"Taipei","04",-1.7360553989485,1.28269648870494
"164",0.186316099231007,39.1364507053731,"Taipei","04",-1.7360553989485,1.28312935014013
"165",0.186316099231007,62.9220702706643,"Taipei","04",-1.72376643764342,1.28226362726975
"166",0.186316099231007,47.1164142731664,"Taipei","04",-1.72376643764342,1.28269648870494
"167",0.186316099231007,26.1254512341168,"Taipei","04",-1.71148155911577,1.28226362726975
"168",0.221126564322826,6.60755922318422,"Delhi","04",-0.694437362756962,0.854364073852909
"169",0.32555795959827,50.7337364581667,"Delhi","04",-0.694437362756962,0.85609551959368
"170",0.32555795959827,50.6243921479365,"Delhi","04",-0.682516231797503,0.855229796723295
"171",0.32555795959827,53.5328038887574,"Delhi","04",-0.682516231797503,0.85609551959368
"172",0.32555795959827,40.8774042876756,"Delhi","04",-0.670599563054233,0.852632628112139
"173",0.32555795959827,60.3381633629528,"Delhi","04",-0.670599563054233,0.853931212417717
"174",0.32555795959827,14.9881589320724,"Delhi","04",-0.670599563054233,0.854364073852909
"175",0.3951788897819,99.7400363774813,"Delhi","04",-0.670599563054233,0.855229796723295
"176",0.395178889781901,54.1104354047344,"Delhi","04",-0.670599563054233,0.855662658158488
"177",0.32555795959827,26.1397737022569,"Delhi","04",-0.670599563054233,0.85609551959368
"178",0.3951788897819,31.9985768183564,"Delhi","04",-0.658687360505706,0.853498350982524
"179",0.3951788897819,58.3772395846143,"Delhi","04",-0.658687360505706,0.855662658158488
"180",0.3951788897819,67.3339488404286,"Delhi","04",-0.646779628120517,0.854796935288102
"181",0.3951788897819,46.9989338769153,"Delhi","04",-0.646779628120517,0.855229796723295
"182",0.325557959598271,29.7516727642276,"Delhi","04",-0.646779628120517,0.855662658158488
"183",0.3951788897819,52.8071860194985,"Delhi","04",-0.646779628120517,0.85609551959368
"184",0.32555795959827,63.8137717282717,"Delhi","04",-0.634876369857304,0.852632628112139
"185",0.32555795959827,44.4735964927584,"Delhi","04",-0.634876369857304,0.853931212417717
"186",0.3951788897819,86.4828419716968,"Delhi","04",-0.634876369857304,0.854364073852909
"187",0.32555795959827,88.4863372650556,"Delhi","04",-0.634876369857304,0.854796935288102
"188",0.32555795959827,71.5819357133958,"Delhi","04",-0.634876369857304,0.855229796723295
"189",0.3951788897819,51.9101677083333,"Delhi","04",-0.634876369857304,0.85609551959368
"190",0.32555795959827,50.6880911680912,"Delhi","04",-0.634876369857304,0.856528381028873
"191",0.32555795959827,59.4423648573649,"Delhi","04",-0.62297758966475,0.853931212417717
"192",0.32555795959827,59.6763190789474,"Delhi","04",-0.62297758966475,0.854796935288102
"193",0.743283540700053,84.9286996336996,"Delhi","04",-0.62297758966475,0.855229796723295
"194",0.32555795959827,38.3261525776689,"Delhi","04",-0.62297758966475,0.855662658158488
"195",0.32555795959827,45.1604257090427,"Delhi","04",-0.611083291481578,0.853931212417717
"196",0.32555795959827,30.651288296037,"Delhi","04",-0.611083291481578,0.854364073852909
"197",-1.34534436480885,32.5,"Delhi","04",-0.599193479236563,0.854796935288102
"198",0.32555795959827,56.3545836185672,"Delhi","04",-0.58730815684852,0.854364073852909
"199",0.0470742388637491,10.0987118668562,"Los Angeles","04",0.869290631673012,-1.01939217399886
"200",0.0470742388637491,32.4866348011197,"Los Angeles","04",0.914414634348199,-1.02501937265636
"201",0.0470742388637491,16.8189340836397,"Los Angeles","04",0.914414634348199,-1.02545223409156
"202",0.0470742388637491,26.1271172711093,"Los Angeles","04",0.914414634348199,-1.02804940270271
"203",0.0470742388637491,8.80469132654934,"Los Angeles","04",0.925683348797465,-1.01160066816539
"204",0.0470742388637491,35.7659500221756,"Los Angeles","04",0.925683348797465,-1.02761654126752
"205",0.0470742388637491,19.0567815087203,"Los Angeles","04",0.936947143481475,-1.02804940270271
"206",0.0470742388637491,11.0745070669,"Los Angeles","04",0.948206015778115,-1.01506355964693
"207",0.0470742388637491,16.6033086960924,"Los Angeles","04",0.948206015778115,-1.02545223409156
"208",0.0470742388637491,10.7892102947441,"Los Angeles","04",0.95945996307475,-1.03021370987867
"209",0.0470742388637491,23.7756242189213,"Los Angeles","04",0.970708982768233,-1.02025789686924
"210",0.0470742388637491,19.9827175792306,"Los Angeles","04",0.970708982768233,-1.02112361973963
"211",0.0470742388637491,26.5427058151268,"Los Angeles","04",0.970708982768233,-1.02631795696194
"212",-0.00265499698170085,53.9724834248587,"Los Angeles","04",0.981953072264877,-1.02198934261001
"213",0.0470742388637491,12.8813636243079,"Los Angeles","04",0.981953072264877,-1.03021370987867
"214",0.0470742388637491,50.6499812142734,"Los Angeles","04",0.993192228980459,-1.02112361973963
"215",0.0470742388637491,26.7076258593279,"Los Angeles","04",0.993192228980459,-1.02328792691559
"216",0.0470742388637491,27.0419793361766,"Los Angeles","04",0.993192228980459,-1.02804940270271
"217",0.0470742388637491,23.4731154648809,"Los Angeles","04",1.00442645034022,-1.01895931256366
"218",0.0470742388637491,30.4477650210642,"Los Angeles","04",1.00442645034022,-1.02112361973963
"219",0.0470742388637491,23.7073150156061,"Los Angeles","04",1.00442645034022,-1.02242220404521
"220",0.0470742388637491,15.5008137828878,"Los Angeles","04",1.01565573377886,-1.02458651122117
"221",0.0470742388637491,24.0487362520072,"Los Angeles","04",1.01565573377886,-1.02501937265636
"222",0.0470742388637491,20.0235269517668,"Los Angeles","04",1.01565573377886,-1.02718367983233
"223",0.0470742388637491,15.8158360671305,"Los Angeles","04",1.0268800767405,-1.03107943274906
"224",0.0470742388637491,13.8729424796977,"Los Angeles","04",1.08292759559914,-1.03107943274906
"225",0.0787201162199404,29.2867987683156,"Taipei","05",-1.74834843818857,1.28226362726975
"226",0.0787201162199404,37.9178627620074,"Taipei","05",-1.7360553989485,1.28226362726975
"227",0.0787201162199404,28.642691946509,"Taipei","05",-1.7360553989485,1.28269648870494
"228",0.0787201162199404,31.1330054211748,"Taipei","05",-1.7360553989485,1.28312935014013
"229",0.0787201162199404,61.3932255260111,"Taipei","05",-1.72376643764342,1.28226362726975
"230",0.0787201162199404,42.7779537862935,"Taipei","05",-1.72376643764342,1.28269648870494
"231",0.0787201162199404,20.1276200542979,"Taipei","05",-1.71148155911577,1.28226362726975
"232",0.743283540700053,4.2025,"Delhi","05",-0.694437362756962,0.854364073852909
"233",0.743283540700053,18.7669711538462,"Delhi","05",-0.694437362756962,0.85609551959368
"234",0.743283540700053,38.1774358974359,"Delhi","05",-0.682516231797503,0.855229796723295
"235",0.743283540700053,29.686875,"Delhi","05",-0.682516231797503,0.85609551959368
"236",0.743283540700053,29.7602678571429,"Delhi","05",-0.670599563054233,0.852632628112139
"237",0.743283540700053,35.8211344537815,"Delhi","05",-0.670599563054233,0.853931212417717
"238",0.743283540700053,13.8332291666667,"Delhi","05",-0.670599563054233,0.854364073852909
"239",0.743283540700053,66.0141711229947,"Delhi","05",-0.670599563054233,0.855229796723295
"240",0.743283540700053,32.6175102599179,"Delhi","05",-0.670599563054233,0.855662658158488
"241",0.743283540700053,20.3621271929825,"Delhi","05",-0.670599563054233,0.85609551959368
"242",0.743283540700056,19.3720833333333,"Delhi","05",-0.658687360505706,0.853498350982524
"243",0.743283540700053,35.0148774259448,"Delhi","05",-0.658687360505706,0.855662658158488
"244",0.743283540700053,59.8421455335731,"Delhi","05",-0.646779628120517,0.854796935288102
"245",0.743283540700053,51.242789373814,"Delhi","05",-0.646779628120517,0.855229796723295
"246",0.743283540700053,62.3248477929985,"Delhi","05",-0.646779628120517,0.855662658158488
"247",0.743283540700053,22.5445540796964,"Delhi","05",-0.646779628120517,0.85609551959368
"248",0.743283540700056,53.2546551724138,"Delhi","05",-0.634876369857304,0.852632628112139
"249",0.743283540700053,27.616571969697,"Delhi","05",-0.634876369857304,0.853931212417717
"250",0.743283540700053,70.3981447963801,"Delhi","05",-0.634876369857304,0.854364073852909
"251",0.743283540700053,69.688717948718,"Delhi","05",-0.634876369857304,0.854796935288102
"252",0.743283540700053,26.0661904761905,"Delhi","05",-0.634876369857304,0.855229796723295
"253",0.743283540700053,23.7166952380952,"Delhi","05",-0.634876369857304,0.85609551959368
"254",0.743283540700053,33.485039893617,"Delhi","05",-0.634876369857304,0.856528381028873
"255",0.743283540700053,32.0952685421995,"Delhi","05",-0.62297758966475,0.853931212417717
"256",0.743283540700053,36.3350250626566,"Delhi","05",-0.62297758966475,0.854796935288102
"257",0.743283540700053,146.238770833333,"Delhi","05",-0.62297758966475,0.855229796723295
"258",0.743283540700053,21.5078125,"Delhi","05",-0.62297758966475,0.855662658158488
"259",0.743283540700053,23.3167788461538,"Delhi","05",-0.611083291481578,0.853931212417717
"260",0.743283540700053,18.478253968254,"Delhi","05",-0.611083291481578,0.854364073852909
"261",0.743283540700053,32.9307692307692,"Delhi","05",-0.58730815684852,0.854364073852909
"262",0.136907697165206,6.27663569572994,"Los Angeles","05",0.869290631673012,-1.01939217399886
"263",0.136907697165206,30.7579419549836,"Los Angeles","05",0.914414634348199,-1.02501937265636
"264",0.136907697165206,11.05220307601,"Los Angeles","05",0.914414634348199,-1.02545223409156
"265",0.136907697165206,19.791272922815,"Los Angeles","05",0.914414634348199,-1.02804940270271
"266",0.136907697165206,7.11052804766815,"Los Angeles","05",0.925683348797465,-1.01160066816539
"267",0.136907697165206,30.1133842660542,"Los Angeles","05",0.925683348797465,-1.02761654126752
"268",0.136907697165206,13.5029947360921,"Los Angeles","05",0.936947143481475,-1.02804940270271
"269",0.136907697165206,7.72516085785887,"Los Angeles","05",0.948206015778115,-1.01506355964693
"270",0.136907697165206,11.7527776104941,"Los Angeles","05",0.948206015778115,-1.02545223409156
"271",0.136907697165206,7.86824375820687,"Los Angeles","05",0.95945996307475,-1.03021370987867
"272",0.136907697165206,15.7697882072899,"Los Angeles","05",0.970708982768233,-1.02025789686924
"273",0.136907697165206,13.2465090336449,"Los Angeles","05",0.970708982768233,-1.02112361973963
"274",0.136907697165206,19.0330812821242,"Los Angeles","05",0.970708982768233,-1.02631795696194
"275",0.136907697165206,47.4137113923616,"Los Angeles","05",0.981953072264877,-1.02198934261001
"276",0.146532710554648,9.41794338214448,"Los Angeles","05",0.981953072264877,-1.03021370987867
"277",0.136907697165206,41.3763692733044,"Los Angeles","05",0.993192228980459,-1.02112361973963
"278",0.136907697165206,19.0555635710467,"Los Angeles","05",0.993192228980459,-1.02328792691559
"279",0.136907697165206,20.9438115881314,"Los Angeles","05",0.993192228980459,-1.02804940270271
"280",0.136907697165206,18.9620218376065,"Los Angeles","05",1.00442645034022,-1.01895931256366
"281",0.136907697165206,23.0522425517447,"Los Angeles","05",1.00442645034022,-1.02112361973963
"282",0.136907697165206,17.2268326186498,"Los Angeles","05",1.00442645034022,-1.02242220404521
"283",0.136907697165206,12.7830820625984,"Los Angeles","05",1.01565573377886,-1.02458651122117
"284",0.136907697165206,17.7838768965424,"Los Angeles","05",1.01565573377886,-1.02501937265636
"285",0.136907697165206,14.6593170971971,"Los Angeles","05",1.01565573377886,-1.02718367983233
"286",0.136907697165206,11.8756957632723,"Los Angeles","05",1.0268800767405,-1.03107943274906
"287",0.180960643063037,13.8977418202824,"Los Angeles","05",1.08292759559914,-1.03107943274906
"288",0.186316099231005,33.8336234732913,"Taipei","06",-1.74834843818857,1.28226362726975
"289",0.186316099231005,35.4044796170753,"Taipei","06",-1.7360553989485,1.28226362726975
"290",0.22112656432282,29.8128893924312,"Taipei","06",-1.7360553989485,1.28269648870494
"291",0.186316099231005,31.4291342620385,"Taipei","06",-1.7360553989485,1.28312935014013
"292",0.186316099231005,52.2555105560344,"Taipei","06",-1.72376643764342,1.28226362726975
"293",0.186316099231005,41.110479788734,"Taipei","06",-1.72376643764342,1.28269648870494
"294",0.186316099231005,26.0000549515306,"Taipei","06",-1.71148155911577,1.28226362726975
"295",0.100628800543465,31.6593877845598,"Delhi","06",-0.694437362756962,0.85609551959368
"296",0.100628800543465,32.3546607805174,"Delhi","06",-0.670599563054233,0.853931212417717
"297",0.100628800543465,51.395481604599,"Delhi","06",-0.670599563054233,0.855662658158488
"298",0.100628800543465,51.4156133908595,"Delhi","06",-0.658687360505706,0.855662658158488
"299",0.100628800543465,15.7935961116691,"Delhi","06",-0.646779628120517,0.85609551959368
"300",0.100628800543465,22.6237372251677,"Delhi","06",-0.634876369857304,0.852632628112139
"301",0.100628800543465,28.77656586997,"Delhi","06",-0.634876369857304,0.856528381028873
"302",0.100628800543465,40.6652678315842,"Delhi","06",-0.599193479236563,0.854796935288102
"303",0.186316099231007,7.65729237069397,"Los Angeles","06",0.869290631673012,-1.01939217399886
"304",0.186316099231007,30.1012908489934,"Los Angeles","06",0.914414634348199,-1.02501937265636
"305",0.186316099231007,9.00835353997642,"Los Angeles","06",0.914414634348199,-1.02545223409156
"306",0.186316099231007,17.3046893251626,"Los Angeles","06",0.914414634348199,-1.02804940270271
"307",0.186316099231007,10.9109236722681,"Los Angeles","06",0.925683348797465,-1.01160066816539
